code,name,price,rights_raw,incentive_text
7180,九州フィナンシャルグループ,1018,3月末日,"【2026年3月末のみ】
創立10周年記念優待
よかもーるポイント
1,000株以上
継続保有1年以上　5,000円分
※継続保有1年以上：2026年3月31日までの株主名簿において、2025年3月31日及び 2025年9月30日の自社株主名簿に同一株主番号で連続して3回記載または記録された 1,000株以上を保有していること。
※ポイント利用には、よかもーる会員登録が必要。"
7181,かんぽ生命保険,4712,,
7182,ゆうちょ銀行,2209,3月末日,"自行オリジナルカタログ
オリジナルカタログには、郵便局の「ふるさと小包」での取扱商品をはじめ、グルメ、インテリア、社会貢献活動団体への寄付、オリジナルフレーム切手、ゆうちょPayポイント3,000円分等を掲載。
500株以上
3,000円相当"
7183,あんしん保証,153,,
7184,富山第一銀行,1815,,
7185,ヒロセ通商,3540,9月末日,"自社キャンペーン商品
100株以上
10,000円相当
1,000株以上
30,000円相当
（前回実績）"
7186,横浜フィナンシャルグループ,1293.5,3月末日,"【2026年3月末】
カタログギフト
カタログに掲載されている神奈川・東京を中心とした特産品や体験型ギフトより、お好みの商品1点を選択
1,000株以上
継続保有6か月以上　　3,000円相当のカタログギフト
5,000株以上
継続保有6か月以上　　6,000円相当のカタログギフト
【2027年3月末】
カタログギフト
カタログに掲載されている神奈川・東京を中心とした特産品や体験型ギフトより、お好みの商品1点を選択
1,000株以上
継続保有1年以上　　3,000円相当のカタログギフト
5,000株以上
継続保有1年以上　　6,000円相当のカタログギフト
※継続保有6か月以上とは、2025年9月末日および2026年3月末日の当社株主名簿に、同一株主番号にて1,000株以上の保有が連続して記録されること。
※継続保有1年以上とは、毎年3月末日および9月末日現在の当社株主名簿に同一株主番号にて1,000株以上の保有が、3回以上連続して記録されること。"
7187,ジェイリース,1448,3月末日,"株主優待ポイント
株主様限定の特設インターネット・サイト「ジェイリース・プレミアム優待倶楽部」において、食品、電化製品、旅行・体験などの商品へ交換や、環境NGO、国際NGOなどの公益法人への寄付、他のプレミアム優待倶楽部導入企業の優待ポイントと合算が可能な共通株主優待コイン「ＷＩＬＬｓＣｏｉｎ」と交換可能。
1,000株以上
5,000ポイント
1,200株以上
7,000ポイント
1,400株以上
9,000ポイント
1,600株以上
11,000ポイント
1,800株以上
13,000ポイント
2,000株以上
15,000ポイント
※ ポイントは次年度へ繰り越すことが可能（ポイントは最大2年間有効）。ポイントを繰り越す場合、3月31日現在の株主名簿に同一の株主番号で記載されていることが条件。"
7189,西日本フィナンシャルホールディングス,3211,,
7191,イントラスト,1185,3月末日,"クオ・カード
1年以上継続保有
100株以上
500円相当
300株以上
1,000円相当
※1年以上継続保有：毎年3月末日現在の株主名簿に記載され、かつ前年の3月末日および9月末日現在の株主名簿に同一株主番号で記載または記録されており、そのすべての時点での保有株式数が100株以上であることが条件。"
7192,日本モーゲージサービス,507,,
7196,Ｃａｓａ,715,7月末日,"クオ・カード
100株以上
1,000円分
500株以上
2,000円分
1,000株以上
3,000円分"
7198,ＳＢＩアルヒ,900,,
7199,プレミアグループ,1938,,
7201,日産自動車,390.1000061,3月末日・9月末日,"株主様紹介特典制度
株主様に日産車新車のご購入を検討されている方をご紹介いただき、紹介を受けた方が日産車新車をご購入された場合に、以下の特典を贈呈。
100株以上
紹介者である株主様ご本人：5,000円相当のデジタルカタログギフト
※株主様の紹介を受けて日産車新車のご購入されたお客様にも5,000円分プレゼント
※株主様本人の購入は、10,000円分プレゼント"
7202,いすゞ自動車,2439.5,,
7203,トヨタ自動車,3356,3月末日,"TOYOTA Wallet（トヨタウォレット）残高
100株以上
継続保有期間　1年未満：500円分　　1年以上：1,000円分　　3年以上：3,000円分
1,000株以上
継続保有期間　5年以上：30,000円分
※「TOYOTA Wallet」は、トヨタのスマートフォン決済アプリ。TOYOTA Wallet残高の受け取りにはTOYOTA Walletアプリのインストール、お客様情報の登録が必要。
※継続保有1年以上：毎年3月末日において、同一株主番号にて過去に遡って3月末日（当該基準日を含みます。）および９月末日の自社株主名簿に、3回以上連続して記録されていること。
※継続保有3年以上：毎年3月末日において、同一株主番号にて過去に遡って3月末日（当該基準日を含みます。）および９月末日の自社株主名簿に、7回以上連続して記録されていること。
※継続保有5年以上：毎年3月末日において、同一株主番号にて過去に遡って3月末日（当該基準日を含みます。）および９月末日の自社株主名簿に、11回以上連続して記録されていること。
全株主
Ａ～Ｅの抽選のいずれか1つに応募可能
A：2025 FIA 世界耐久選手権第7戦 富士6時間耐久レース（1,000名）
B：2025年 全日本スーパーフォーミュラ選手権 第9戦・第10戦（1,000名）
C：スーパー耐久シリーズ2025 第7戦（1,000名）
D：TOYOTA UPCYCLEアイテム　トートバッグ（500名）
E：TOYOTA UPCYCLEアイテム　ペンケース（2,500名）
※詳細については、下記ウェブサイト参照。
https://global.toyota/jp/ir/stock/yutai/"
7205,日野自動車,386,,
7208,カネミツ,1033,3月末日,"クオ・カード
100株以上
継続保有　1年未満：500円　　　　　1年以上*：1,000円
*毎年3月末および9月末の株主名簿に同一の株主番号で基準日を含めて3回以上連続して記載または記録されている株主様。"
7211,三菱自動車工業,371,,
7212,エフテック,801,3月末日,"クオ・カードを贈呈
100株以上
継続保有期間 1年以上：1,000円　3年以上：1,000円　5年以上：1,000円
300株以上
継続保有期間 1年以上：1,000円　3年以上：2,000円　5年以上：2,000円
500株以上
継続保有期間 1年以上：1,000円　3年以上：2,000円　5年以上：3,000円
※保有期間の判定は、半期ごと（3月末日および9月末日）の自社株主名簿に「保有株式数100株以上」を「同一株主番号」で連続して記載された回数による。
1年以上：優待基準日（3月末日）時点で連続して3回以上記載
3年以上：優待基準日（3月末日）時点で連続して7回以上記載
5年以上：優待基準日（3月末日）時点で連続して11回以上記載"
7213,レシップホールディングス,439,9月末日,"①岐阜県特産 富有柿 1箱、②岐阜県特産 明宝ハムの詰合せ 1箱、③岐阜県の寄付先団体へ寄付　の中から選択
500株以上
保有期間 3年以上　2,800円相当：①LLサイズ、②、③の中から選択
※継続保有期間については、株主番号にて確認。また、500株以上の継続保有が必要。"
7214,ＧＭＢ,914,,
7215,ファルテック,359,,
7217,テイン,384,,
7218,田中精密工業,1250,3月末日,"入善(富山県)産米コシヒカリ「つぶぞろい」(新米)
500株以上
3kg
1,000株以上
5kg"
7219,エッチ・ケー・エス,2260,8月末日,"QUOカード
100株以上
継続保有　3年未満：1,000円分　　3年以上：3,000円分
500株以上
継続保有　3年未満：2,000円分　　3年以上：4,000円分
1,000株以上
継続保有　3年未満：3,000円分　　3年以上：6,000円分
3,000株以上
継続保有　3年未満：5,000円分　　3年以上：10,000円分
※持株数は、基準日時点の株主名簿に記載された株数。
※保有期間は、基準日時点の株主名簿の記載状況より判定。株主名簿への記載が、「同一の株主番号で」、基準日付の名簿への記載分も含め、遡って連続７回以上記載されている場合は保有期間３年以上、７回未満の場合は３年未満と判定いたします。
※婚姻や転居、相続等で、株主名簿に記載の氏名・かな・住所が変更となった場合等、何らかの理由で株主番号が変更された場合には、変更後の株主番号で、再び保有期間の要件を満たす必要あり。"
7220,武蔵精密工業,2554,,
7222,日産車体,1013,,
7224,新明和工業,1916,,
7226,極東開発工業,3130,,
7228,デイトナ,3865,12月末日,"株主優待ポイント
「デイトナプレミアム優待倶楽部」において、株主様が保有する株式数及び保有期間に応じて株主優待ポイントを贈呈。ポイントについては、静岡の名産品や、ツーリング用品、ライディング用品などのバイク関連の自社商品に加え、プレミアム優待倶楽部の2,000点を超える商品から選択し交換可能。
100株以上
1年未満：500ポイント　　　　　1年以上*：1,000ポイント
200株以上
1年未満：1,000ポイント　　　　1年以上*：2,000ポイント
300株以上
1年未満：3,000ポイント　　　　1年以上*：3,300ポイント
400株以上
1年未満：5,000ポイント　　　　1年以上*：5,500ポイント
500株以上
1年未満：7,000ポイント　　　　1年以上*：7,700ポイント
600株以上
1年未満：9,000ポイント　　　　1年以上*：9,900ポイント
700株以上
1年未満：12,000ポイント　　　1年以上*：13,200ポイント
800株以上
1年未満：15,000ポイント　　　1年以上*：16,500ポイント
900株以上
1年未満：20,000ポイント　　　1年以上*：22,000ポイント
1,000株以上
1年未満：30,000ポイント　　　1年以上*：33,000ポイント
* 12月31日現在の株主名簿に同一株主番号で連続2回以上記載されること。
※株主優待の申込みには、デイトナプレミアム優待倶楽部にて申込並びに登録が必要。
※株主優待ポイントは次年度へ繰越可。（ポイントは最大2年間有効）
※ポイントを繰越す場合、12月31日現在の株主名簿に同一株主番号で記載されていることが条件。"
7229,ユタカ技研,3155,,
7231,トピー工業,3095,3月末日・9月末日,"交通傷害保険
（A）死亡・後遺障害保険：最高100万円
補償内容：国内・国外を問わず、交通事故による死亡・後遺障害
保険期間：＜3月末＞7月1日～12月31日　＜9月末＞翌年1月1日～6月30日
（B）入院特約　3,000円／日
（C）通院特約　1,000円／日
100株以上
（A）＋（B）
300株以上
（A）＋（B）＋（C）
1,000株以上
（A）＋（B）＋（C）＋QUOカード（3,000円分）
【3月末のみ】
QUOカード
継続保有3年以上
100株以上
500円分
300株以上
1,000円分
1,000株以上
2,000円分
※3月末および9月末の自社株主名簿において、同一株主番号で7回以上連続して記載または記録されている保有株数の最低株式数を基に、毎年3月末に判定。自社株式を全て売却後、再度自社株式を購入した場合や、貸株制度を利用した場合等、同一の株主番号記録の連続性が中断された場合は、対象外。"
7235,東京ラヂエーター製造,1582,3月末日,"①オリジナルQUOカード　500円分　②SUPER GT 観戦チケット（国内のレースを対象とする予定）
100株以上
①
1000株以上
継続保有　1年未満：①　　1年以上：①＋②
※対象レースの開催日等、株主優待制度の詳細については、自社ホームページ等で案内予定。"
7236,ティラド,8210,,
7238,曙ブレーキ工業,117,,
7239,タチエス,2083,,
7240,ＮＯＫ,2808,,
7241,フタバ産業,1047,,
7242,カヤバ,4465,,
7244,市光工業,514,,
7245,大同メタル工業,981,3月末日,"保有株式数及び継続保有期間に応じ クオ・カードを贈呈
500株以上
3年未満：1,000円分　　　3年以上：2,000円分
1,000株以上
3年未満：1,500円分　　　3年以上：2,500円分
5,000株以上
3年未満：2,000円分　　　3年以上：3,000円分
※「継続保有期間3年以上」とは、毎年3月31日現在の自社株主名簿に記載または記録され、かつ3月31日および9月30日現在の自社株主名簿に、同一株主番号で、500株以上の保有が7回以上連続で記載または記録された株主様といたします。"
7246,プレス工業,812,,
7247,ミクニ,356,,
7250,太平洋工業,3235,,
7254,ユニバンス,804,,
7255,桜井製作所,627,,
7256,河西工業,132,,
7259,アイシン,2926,,
7261,マツダ,1219,,
7264,ムロコーポレーション,1337,3月末日,"①自社商品、柑橘類皮むき機「チョイむき smart」一台
②お米
③QUOカード
④Amazonギフトカード
100株以上
③500円分、④500円分　から選択
500株以上
②5kg、③1,000円分、④1,000円分　の中から選択
1,000株以上
①、②10kg、③3,000円分、④3,000円分　の中から選択"
7265,エイケン工業,3525,,
7266,今仙電機製作所,936,3月末日,"株主優待ポイント（1ポイント≒1円）
「今仙電機製作所・プレミアム優待倶楽部」において、保有株式数に応じて優待ポイントを贈呈。ポイントをブランド牛などのこだわりグルメ、スイーツや飲食類、銘酒、家電製品、選べる体験ギフトなど 5,000種類以上の優待商品からお好みの商品と交換可能。
また、他のプレミアム優待倶楽部導入企業の優待ポイントと合算可能な共通株主優待コイン「WILLsCoin」にも交換可能。
300株以上
半年以上：1,500ポイント　1年以上：1,600ポイント　2年以上：1,650ポイント　3年以上：1,700ポイント　5年以上：2,000ポイント
400株以上
半年以上：3,000ポイント　1年以上：3,150ポイント　2年以上：3,300ポイント　3年以上：3,450ポイント　5年以上：3,900ポイント
500株以上
半年以上：5,000ポイント　1年以上：5,250ポイント　2年以上：5,500ポイント　3年以上：5,750ポイント　5年以上：6,500ポイント
600株以上
半年以上：7,000ポイント　1年以上：7,350ポイント　2年以上：7,700ポイント　3年以上：8,050ポイント　5年以上：9,100ポイント
700株以上
半年以上：10,000ポイント　1年以上：10,500ポイント　2年以上：11,000ポイント　3年以上：11,500ポイント　5年以上：13,000ポイント
1,000株以上
半年以上：13,000ポイント　1年以上：13,650ポイント　2年以上：14,300ポイント　3年以上：14,950ポイント　5年以上：17,000ポイント
1,500株以上
半年以上：20,000ポイント　1年以上：21,000ポイント　2年以上：22,000ポイント　3年以上：23,000ポイント　5年以上：26,000ポイント
2,000株以上
半年以上：30,000ポイント　1年以上：31,500ポイント　2年以上：33,000ポイント　3年以上：34,500ポイント　5年以上：40,000ポイント
※進呈条件：3月末を基準とし、同一株主番号で毎年9月末および翌年3月末の自社株主名簿に自社株式を300株以上保有する株主様として記載または記録されること。なお、初回の2026年3月末基準は、2025年9月末および2026年3月末の自社株主名簿に同一株主番号で自社株式を継続して300株以上保有したことを記載または記録された株主様が対象。
※長期保有特典：ポイント進呈される3月末を基準とし、同一株主番号で毎年9月末および3月末において自社株式を300株以上継続保有している期間が対象（2021年まで遡って算出）。継続保有1年以上、継続保有2年以上、継続保有3年以上、継続保有5年以上の長期保有特典として、追加ポイントを進呈。
※インターネットを通じて登録できない株主様については、別途お電話にて申込可。その場合、別途案内する優待商品から選択。
※株主優待ポイントは繰越不可。"
7267,本田技研工業,1536,3月末日,"100株以上
いずれも抽選
＜継続保有1年未満＞
カーシェア割引クーポン
ラグビー観戦
＜継続保有1年以上＞
レース観戦
Enjoy Honda 招待
セーフティスクール体験会
＜継続保有3年以上＞
HondaJet 体験会
工場見学会
マリン試乗会
モビリティリゾートもてぎ体験会
※継続保有1年以上：3月末日（基準日）現在において、同一株主番号にて1年以上保有していること
※継続保有3年以上：3月末日（基準日）現在において、同一株主番号にて3年以上保有していること
※詳細については、自社HP参照。"
7269,スズキ,2334.5,,
7270,ＳＵＢＡＲＵ,3395,,
7271,安永,1077,3月末日,"地元（三重県伊賀地方）の特産品である下記6品の中から1品を選択する。
500株以上
(1)伊賀牛　モモ肉
(2)伊賀牛　肩ロース肉
(3)伊賀牛カレー
(4)伊賀米　コシヒカリ
(5)伊賀産　手延べ素麺「伊賀の糸」
(6)伊賀の地酒（日本酒）"
7272,ヤマハ発動機,1159.5,12月末日,"保有株式数・保有期間によりポイントを進呈。ポイント数に応じて優待品の中からお好きなものを選択
（優待品例）
・自社及びグループ会社所在地（静岡県・北海道・宮城県・熊本県）名産品・関連商品
・ジュビロ磐田　Jリーグ観戦ペアチケット
・ヤマハ発動機ジュビロ　ラグビー観戦ペアチケット
・自社関連施設利用割引券
・社会貢献基金への寄付
100株以上
保有期間　1年以上：1,000ポイント　　3年以上：3,000ポイント
300株以上
保有期間　1年以上：2,000ポイント　　3年以上：4,000ポイント
1,000株以上
保有期間　1年以上：3,000ポイント　　3年以上：5,000ポイント
3,000株以上
保有期間　1年以上：4,000ポイント　　3年以上：6,000ポイント
※保有期間1年以上：毎年12月末時点の株主名簿に同一株主番号で連続して2回以上記録され、かつ100株以上保有している場合。
※保有期間3年以上：毎年12月末時点の株主名簿に同一株主番号で連続して4回以上記録され、かつ100株以上保有している場合。
※理由の如何に関わらず、株主番号が変更になった場合は保有の継続とは見なさないので注意。
※優待内容の詳細・申込み方法等については、対象株主に郵送予定の「株主優待のご案内」参照。"
7273,イクヨ,750,9月末日,"【2025年9月末】
500株以上
ビットコイン
①10万円相当（抽選で30名）
② 3万円相当（抽選で100名）
③ 1万円相当（抽選で1,422名）
※贈呈数は、2025年12月12日23時59分のCoin Estateの販売価格に基づいて決定。
※受取には、期限内の株主本人名義のCoin Estateの口座開設および優待申込み手続きが必要。株主情報とCoin Estateの口座情報を照合し、一致しない場合は対象外。
※詳細は自社HP掲載の2025年10月6日「株主優待制度におけるビットコイン（BTC）配付の詳細決定に関するお知らせ」を参照。
https://www.ikuyo194.co.jp/topics/"
7276,小糸製作所,2310,3月末日,"QUOカード
100株以上
継続保有期間　3年未満：1,000円分　　3年以上：2,000円分
300株以上
継続保有期間　3年未満：3,000円分　　3年以上：4,000円分
※継続保有3年以上：毎年3月末日を長期保有株主優待制度の基準日として、同一株主番号で、 毎年9月末日及び3月末日を基準日とする自社の株主名簿に、連続7回以上記載される状態。
※2025年3月末日を基準日とする場合、3年以上の継続保有期間には2022年3月末日の名簿を1回目として同一の株主番号で連続7回記載されることが必要。
100株以上
自社国内事業所の見学会（抽選）
※詳細は「定時株主総会決議ご通知」に同封する案内や自社ホームページ参照。"
7277,ＴＢＫ,360,3月末日,"①クオ・カード
②山形県産お米「つや姫」
継続保有1年以上
100株以上
①500円相当
500株以上
②2.0Kg
1,000株以上
②5.0Kg
※継続保有1年以上：基準日（3月末日）の株主名簿に記載され、毎年9月末日および3月末日の株主名簿に同一の株主番号で連続して3回以上記載または記録された株主様。"
7278,エクセディ,5610,9月末日,"WEBカタログギフト
100株以上
継続保有1年以上　3,000円相当
※継続保有1年以上：同一株主番号で、9月30日、3月31日現在の株主名簿に、連続して3回以上、100株以上の保有が記録されていること。
※但し、株主優待制度変更の影響を緩和する措置として、2021年9月30日を基準日とする株主優待に限り、2021年3月31日及び2021年9月30日現在の株主名簿に同じ株主番号で100株以上の保有が記録されている場合に贈呈。"
7279,ハイレックスコーポレーション,3130,,
7280,ミツバ,1046,3月末日,"100株以上
所有株式数に応じて群馬県産商品を贈呈"
7282,豊田合成,3943,,
7283,愛三工業,2235,,
7284,盟和産業,1222,,
7287,日本精機,2185,,
7291,日本プラスト,413,,
7292,村上開明堂,7180,,
7294,ヨロズ,1005,3月末日,"保有株式数及び保有期間に応じてカタログに掲載の商品またはクオ・カードを進呈
100株以上
1年未満：1,000円相当　　　1年以上：2,000円相当　　　3年以上：3,000円相当
1,000株以上
1年未満：2,000円相当　　　1年以上：3,000円相当　　　3年以上：4,000円相当
10,000株以上
1年未満：3,000円相当　　　1年以上：4,000円相当　　　3年以上：5,000円相当"
7296,エフ・シー・シー,3710,3月末日・9月末日,"2,500円相当の地元特産品
継続保有期間1年以上
200株以上
＜3月末日＞新茶
＜9月末日＞三ヶ日青島みかん
※3月31日および9月30日の自社株主名簿に、同一株主番号で3回以上連続して200株以上の保有が記載または記録されていること。"
7297,カーメイト,883,,
7299,フジオーゼックス,1919,3月末日,"全国共通商品券
継続保有期間　1年以上*
100株以上
2,000円相当
200株以上
4,000円相当
300株以上
6,000円相当
400株以上
8,000円相当
500株以上
10,000円相当
600株以上
12,000円相当
700株以上
14,000円相当
800株以上
16,000円相当
900株以上
18,000円相当
1,000株以上
20,000円相当
*毎年3月31日現在、同一の株主番号で自社株主名簿に1年以上記載または記録されており、かつ、自社株式を100株以上保有されている株主様を対象とする。"
7305,新家工業,5010,,
7309,シマノ,16535,,
7313,テイ・エス　テック,1841,3月末日,"選べる食品ギフト※と交換可能な株主優待ポイント
※自社事業にゆかりのある世界中の名産品を集めたオリジナルカタログギフト
※継続保有年数は、9月末日および3月末日の自社株主名簿に記録された同一株主番号に基づき決定。
※2021年4月1日を効力発生日として株式分割（1株→2株）を実施。継続保有期間の算定においては、それ以前の保有株数を分割後の数字に置き換えた上で通算し、株主優待ポイントを付与。"
7314,小田原機器,1198,12月末日,"QUOカード
100株以上
継続保有期間　2年未満：2,000円相当　　2年以上：3,000円相当
300株以上
継続保有期間　2年未満：3,000円相当　　2年以上：4,000円相当
500株以上
継続保有期間　2年未満：4,000円相当　　2年以上：5,000円相当
※継続保有期間　2年以上：毎年6月末日および12月末日の自社株主名簿において、同一の株主番号で5回以上連続して記載または記録されていること。"
7317,松屋アールアンドディ,1076,,
7318,セレンディップ・ホールディングス,1033,,
7320,Ｓｏｌｖｖｙ,1407,,
7322,三十三フィナンシャルグループ,4405,3月末日,"①QUOカード　1,000円
②カタログギフト
継続保有1年以上
300株以上
①
500株以上
①＋②4,000円相当
1,000株以上
①＋②8,000円相当
※継続保有1年以上：基準日（3月末日）とその前年の3月末日及び9月末日の株主名簿に同一株主番号で300株以上の保有記録が連続して記載されていること。
※①：自社イメージキャラクターであるポムポムプリンをデザインしたもの。
※②：自社の営業エリア（三重・愛知・岐阜・和歌山・奈良・大阪）の特産品の中から選択可能。"
7325,アイリックコーポレーション,870,,
7326,ＳＢＩインシュアランスグループ,2022,3月末日,"【2026年3月末】
暗号資産「XRP」　※1・2
100株以上
2,500円相当
500株以上
継続保有2年未満：10,000円相当　　2年以上：12,000円相当
※1…進呈する数量は、基準日（2026年3月31日）のXRPの価格を持って決定。
※2…受取には、SBI VCトレード株式会社に株主本人名義の暗号資産の取引口座の開設が必要。口座開設後、対象株主宛に郵送される「株主優待のご案内」に沿って、期限内に優待申込み手続きを行う必要有。
※継続保有2年以上：2024年3月末、2024年9月末、2025年3月末、2025年9月末、および2026年3月末を基準日とする自社株主名簿に、同一株主番号で常に500株以上の保有が継続して記載または記録されていること。相続、株主名簿からの除籍等により株主番号が変更になった場合は対象外。"
7327,第四北越フィナンシャルグループ,1628,3月末日,"①新潟県内産品
②地元新潟県の特産品及び寄付を掲載したカタログ
③TSUBASAアライアンス共同企画として他県の特産品を掲載したカタログギフト
継続保有1年以上
300株以上
①1,000円相当
600株以上
②または③　2,500円相当
6,000株以上
②または③　6,000円相当
継続保有1年以上：毎年3月31日および9月30日現在の自社株主名簿に、同一株主番号で連続して3回以上記録されること。
※③：TSUBASAアライアンスに参加する地方銀行6行の地元特産品（千葉銀行：千葉県、中国銀行：岡山県、伊予銀行：愛媛県、東邦銀行：福島県、群馬銀行：群馬県、滋賀銀行：滋賀県）を掲載したカタログです。
※詳しくは、自社ホームページを参照。"
7337,ひろぎんホールディングス,1581.5,3月末日,"①～⑤の中から贈呈
①ギフトカード　②定期預金コース　③地元特産品カタログギフトコース
100株以上
①500円
500株以上
①1,000円
1,000株以上
②　または　③5,000円相当
※②定期預金コース　預入限度額： 500万円　　 適用金利：店頭表示金利＋0.10％　　預入期間：1年
5,000株以上
②　または　③15,000円相当
※②定期預金コース　預入限度額： 500万円　　 適用金利：店頭表示金利＋0.30％　　預入期間：1年
※②における上乗せ金利の対象となる商品はスーパー定期またはスーパー定期300。上乗せ金利はいずれも年率かつ税引き前。
※③における優待内容には送料等の諸経費を含む。
④招待券贈呈
100株以上
公益財団法人ひろしま美術館の招待券2枚贈呈
⑤広島3大プロ観戦・鑑賞チケットの抽選権付与
応募可能な口数
100株以上
1口
1,000株以上
10口
5,000株以上
50口
＜コース名：広島東洋カープ＞
当選者数：10組20名様　　招待席：内野指定席
＜コース名：サンフレッチェ広島＞
当選者数：50組100名様　　招待席：指定席
＜コース名：広島交響楽団＞
当選者数：50組100名様　　招待席：S指定席"
7343,ブロードマインド,1350,3月末日,"保有株式数に応じて株主優待ポイントを進呈
株主様限定特設ウェブサイト「ブロードマインド・プレミアム優待倶楽部」において、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど、5,000種類以上の商品から選択可能。
また、他のプレミアム優待倶楽部導入企業の優待ポイントと合算可能な共通株主優待コイン「WILLsCoin」にも交換可能。
400株以上
4,000ポイント
600株以上
6,000ポイント
800株以上
15,000ポイント
2,000株以上
40,000ポイント
※繰越条件：翌年3月末日において、株主名簿に同一株主番号で連続2回以上記載され、かつ400株以上継続保有されている場合にのみ繰越可能。（最大1回まで）"
7345,アイ・パートナーズフィナンシャル,696,,
7347,マーキュリアホールディングス,819,12月末日,"オリジナルQUOカード
100株以上
2,000円分"
7350,おきなわフィナンシャルグループ,4765,3月末日,"①～③の3つのコースより1つ選択
100株以上
①沖縄銀行定期預金コース
沖縄銀行店頭金利+0.1％（預入限度額10万円以上600万円まで）
②沖縄銀行投資信託コース
沖縄銀行で投資信託100万円以上の購入で1万円キャッシュバック
③おきぎん証券取引コース
おきぎん証券で所定商品100万円以上の購入で1万円キャッシュバック"
7351,グッドパッチ,627,,
7352,ＴＷＯＳＴＯＮＥ＆Ｓｏｎｓ,779,8月末日,"①参画お祝い金　②メンタリングチケット6枚（50,000円相当）
100株以上
①20,000円　+　②
※本優待は、Midworks、tech boostを初めて利用される株主様が対象。
※①は、Midworksへ参画いただいた株主様に対して贈呈。また、参画された案件が6ヶ月以上継続いただいた株主様には、さらに30,000円贈呈。
※②tech boostへ入学された株主様が対象。"
7353,ＫＩＹＯラーニング,685,6月末日・12月末日,"自社が提供しているスタディングにラインナップしている商品の購入時に利用可能な割引クーポン
500株以上
10,000円分
1,000株以上
20,000円分"
7354,ダイレクトマーケティングミックス,291,,
7355,一寸房,1244,,
7356,Ｒｅｔｔｙ,158,,
7357,ジオコード,1428,2月末日・8月末日,"デジタルギフト（R）
200株以上
5,000円分
※対象株主様へ郵送される「株主優待のご案内」に沿って、Web上で希望品目を選択し、受取手続きを行う必要有。
※デジタルギフト（R）の対象交換先は、次の予定（今後変更の可能性有）。
Amazon ギフトカード／Google Play ギフトコード／PayPay マネーライト／QUO カード Pay／d ポイント／au PAY ギフトカード／プレイステーション（R）ストア チケット／Uber Taxi ギフトカード／Uber Eats ギフトカード／Visa e ギフト vanilla／DMM プリペイドカード／すかいらーくご優待券／図書カード NEXT／美味しい肉カード／ブックライブ デジタルプリペイドカード／選べるお取り寄せスイーツカード／選べるお取り寄せグルメカード／Hulu チケット／オイシックスギフトコード／Roblox ギフトカード／えらべるおむつギフト／U-NEXT ギフトコード（ポイント）／U-NEXT ギフトコード（30days）"
7358,ポピンズ,1414,,
7359,東京通信グループ,294,6月末日・12月末日,"デジタルギフト
継続保有1年以上
2,500株以上
15,000円分
※基準日（毎年6月末日及び12月末日）における自社株主名簿に記載または記録された2,500株（25単元）以上を、1年超継続して保有している株主が対象
※1年超継続して保有：2025年6月末日を初回として、基準日の自社株主名簿に、同一株主番号で2,500株以上の保有を3回以上連続で記載又は記録されること"
7360,オンデック,787,,
7361,ヒューマンクリエイションホールディングス,1359,,
7362,Ｔ．Ｓ．Ｉ,799,,
7363,ベビーカレンダー,1596,,
7364,琉球アスティーダスポーツクラブ,700,,
7366,ＬＩＴＡＬＩＣＯ,1294,,
7367,セルム,347,,
7368,表示灯,1696,,
7369,メイホーホールディングス,579,,
7370,Ｅｎｊｉｎ,819,,
7371,Ｚｅｎｋｅｎ,663,,
7372,デコルテ・ホールディングス,403,3月末日・9月末日,"自社のフォトウエディングサービス または アニバーサリーフォトサービスで利用可能なサービス利用券
100株以上
1枚
500株以上
2枚
1,000株以上
3枚
※利用条件：フォトウエディングサービスは1回のサービス金額が、税込み合計金額100,000円以上につき1枚の優待券（割引額20,000円/枚）が利用可能。アニバーサリーフォトサービスは1回のサービス金額が、税込み合計金額50,000円以上につき1枚の優待券（割引額10,000円/枚）が利用可能。
※他の割引サービスとの併用可。"
7373,アイドマ・ホールディングス,3160,,
7374,コンフィデンス・インターワークス,1604,,
7375,リファインバースグループ,811,,
7376,ＢＣＣ,1894,,
7377,ＤＮホールディングス,2045,,
7378,アシロ,1474,,
7380,十六フィナンシャルグループ,7200,3月末日・9月末日,"＜3月末＞
100株以上
ナチュラルミネラルウォーター「高賀の森水」500ml 24本
＜9月末＞
500株以上
地元の名産品など（食品・日用品・防災用品・寄付）の中から１点選択（3,000円相当）"
7381,ＣＣＩグループ,808,,
7383,ネットプロテクションズホールディングス,526,3月末日,"自社の連結子会社である株式会社ネットプロテクションズが運営するポイントプログラム「NPポイント」
後払い決済サービス「atone」及び「atone shops」で利用可能。
（1ポイント＝1円相当）
100株以上
1,000ポイント
300株以上
1,500ポイント
500株以上
2,000ポイント
1,000株以上
3,000ポイント
1,500株以上
4,000ポイント
2,000株以上
5,000ポイント
「atone」は“携帯番号とパスワードを入力するだけで決済が完了する”カードレスな後払い決済サービスです。全国のコンビニやネットショップで利用可能。
ユーザーは、atone決済を利用したお買い物の際に、1ポイント＝1円で利用代金の値引きに使用可能。また、「atone shops」において商品への交換、懸賞への応募、特定団体への寄付も可能。
※「NPポイント」の申請には会員登録が必要。
※「NPポイント」の有効期間は付与から 6 か月間。期限を過ぎると自動的に失効。
※その他申請にあたっての注意事項は自社WEBサイト参照。"
